"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","101/4095","274/18986",0.368613138686131,1.70903273531011,6.19943035638691,4.29809102942258e-09,1.2746909967259e-06,1.03326539233638e-06,"CALCR/PRKAR2B/TBXA2R/GIPR/MARCO/ADRB1/GLP2R/DRD4/ADGRL1/SCTR/GNAO1/PTHLH/CHGA/HRH3/APLP1/CRHR2/GHRHR/CALCA/GLP1R/ADGRG6/GNAT1/VIPR1/GCG/CNR1/ADRA1A/ADGRB2/PTGFR/GRM4/PTGER2/OPRL1/AVPR2/ADM2/GNAZ/MCHR1/GALR3/RAMP1/CHRM3/ADGRB3/HTR1B/MRAP2/GABBR2/LGR5/GPR65/GNAL/PTH2R/ADGRG7/UCN2/GPR119/ADM/GRM1/ADGRF1/ADGRF4/ADCY8/GNA14/GPR61/ADGRG4/GIP/ADGRG5/PTGIR/PTH1R/ADORA1/PF4/GRIK3/GRM2/NPY1R/HTR4/GPR146/OR51E2/CHRM1/GRM5/ADRB2/P2RY12/DRD5/GPR37L1/ADRA1B/FPR2/FPR1/RXFP1/LPAR3/ADRA1D/ADGRG2/ADCY6/ADGRE1/CALCB/RIMS2/PSAPL1/HTR1F/HTR1D/GRM8/CHRM4/CHRM2/GPR88/GALR2/PTGDR2/CCR3/ADRA2C/PDE2A/GRM7/ADGRG1/GCGR/ADRA2B",101
"GO:0006821","chloride transport","57/4095","128/18986",0.4453125,2.06464056776557,6.3376828417461,5.03583358283691e-09,1.42559870699583e-06,1.15559128532468e-06,"CFTR/SLC4A1/GABRA3/ANO2/PACC1/SLC12A1/SLC1A3/FXYD3/SLC26A3/GABRP/APOL1/GABRE/OCA2/CA2/SLC1A1/GABRA4/GABRR2/CLIC5/SLC4A9/GABRG2/SLC4A3/SLC12A5/WNK4/BEST3/ANO1/TTYH3/TTYH2/BEST4/SLC4A10/GABRR1/ANO4/GABRA2/SLC26A2/CLIC6/SLC1A7/BSND/GABRG1/GABRB1/TMC4/CLIC3/NMUR1/SLC26A9/SLC17A8/GABRG3/GABRR3/CLCNKB/ANO9/CLCNKA/P2RY4/GABRD/CLCN1/CLDN4/SLC26A6/SLC5A8/FXYD1/GABRQ/SLC6A14",57
"GO:0010038","response to metal ion","120/4095","345/18986",0.347826086956522,1.61265594309073,6.02229349654118,8.68340126511925e-09,2.35131404692012e-06,1.90597677196851e-06,"ABCC8/CACNA1G/GIPR/DPEP1/ATP1A2/CPS1/OTC/ABCC9/PTGS2/MT3/TF/CPA1/ITPR3/HMOX1/NFATC4/SMPD3/NDRG1/HAMP/NUDT1/TFR2/SLC1A1/RASAL1/ECT2/TNNC1/SLC30A3/ABCB6/TNNT2/CASQ2/FGF23/DNMT3A/CAT/HPCA/MT1G/MT2A/FOSB/KCNC1/AANAT/ASS1/PCNA/TESMIN/LOXL2/HMGCS2/TFAP2A/THBS1/ITPKA/KHK/TRPC3/MTTP/PDX1/CYP1A2/SLC13A5/SLC6A3/S100A8/ACTA1/CPNE9/CRHBP/DLG2/ANK3/ADCY8/MICU3/SLC30A2/TFF1/G6PD/ADAMTS13/ALOX15/PRKAA2/HAAO/TERT/SLC30A8/TNFRSF11B/FXN/TRPV6/FBP1/AQP3/KCNC2/CHP2/DTYMK/MT1E/NLGN1/CDK1/FABP4/FOS/CD14/KCNMB3/JUNB/NPTX1/FGG/FGA/FGB/GPHN/BSG/PCSK1/KCNJ10/CPNE7/NRXN1/TH/NQO1/ABAT/SCN5A/KCNQ3/MAPT/ZACN/MT1X/LRRK2/AKR1C3/CPNE4/MT1F/RYR2/STK39/TAT/CYTB/MUC2/COX1/SUCNR1/MT1H/MT1A/MT1M/TLR9/BGLAP/MT1HL1",120
"GO:0051321","meiotic cell cycle","105/4095","295/18986",0.355932203389831,1.65023902651021,5.90252850320391,1.86379897175598e-08,4.54802265313891e-06,3.68663026813613e-06,"NCAPD2/RAD51/MSH4/ASPM/TRIP13/FKBP6/SMC1B/DUSP13B/NDC80/RAD54L/AURKA/DMC1/CDC25B/CCNE1/RAD51AP1/TTK/SMC4/CDC20/NEK2/ZNF541/DUSP1/TEX11/NCAPH/KIF18A/ZWINT/CKS2/PRDM7/PKMYT1/SGO1/TUBG1/PSMC3IP/TOP2A/BRME1/FIGNL1/TESMIN/ESPL1/BRIP1/BRDT/MNS1/BRCA2/SPATA22/P3H4/DNMT3L/MAEL/NUF2/FANCD2/STRA8/INCENP/DDX4/SYCP2L/PSMA8/SKA1/EME1/FMN2/FBXO43/CCNB2/CDC25C/NPM2/ANKLE1/HSF2BP/KASH5/WNT4/SPATA17/MSX1/SGO2/SPDYA/CDC25A/PRDM9/PTTG1/DCAF13/SHOC1/SKA3/RPL10L/PLK1/TERB2/CENPX/OVOL1/IHO1/TOP6BL/TDRD12/EXO1/CCNE2/CNTD1/MCMDC2/TDRKH/TEX19/PLCB1/WBP2NL/FAM9A/REC114/PIWIL3/MYBL1/FAM9C/FANCA/PRR19/H2AX/XRCC2/RAD54B/EME2/EHMT2/MSH5/SPIRE2/MEIOSIN/MEIKIN/TUBB8",105
"GO:0010721","negative regulation of cell development","101/4095","281/18986",0.359430604982206,1.66645896610309,5.90225597789289,1.95274333408089e-08,4.54802265313891e-06,3.68663026813613e-06,"SEMA3F/TMEM98/ABCC8/PAX6/PGLYRP1/SEMA3G/IGF1/SNAI2/FSTL4/CLDN18/TRPC5/FCGR2B/SEMA3A/MAP2/BRINP1/MT3/PTHLH/ARHGAP4/DLL3/TREM2/SOX10/NFATC4/BMP7/SFRP1/LILRB1/MAG/LHX2/PITX3/EFNB3/MDK/CALCA/CD69/NR2E1/TLX2/ID2/DLX2/TNR/TNFSF4/SPP1/BCL11A/PAEP/HOXA7/INHBA/INHA/BMP4/IL1B/FGL2/FOXJ1/FGF13/LDLR/PLXNA3/LIN28A/APCS/SPART/EPHB2/LRP4/DTX1/SEMA4F/EDNRB/IL6/TLR4/MYC/KIAA0319/TTPA/SORL1/SEMA6D/PRDM16/SEMA6C/DUSP10/DLX1/CDKN2B/CDKN2A/VAX1/THY1/WNT3A/TRIM11/WNT7A/NODAL/DPYSL5/C1QC/PGLYRP2/FRZB/TRIM46/IHH/CTLA4/TLR3/TNFRSF11B/PRTG/GPR37L1/IL17D/TRIB1/SOX11/ERFE/RFLNA/ADIPOQ/RGMA/IFNL1/DCC/HES5/CR1/CCL3",101
"GO:0003014","renal system process","57/4095","132/18986",0.431818181818182,2.0020757020757,6.05837383056563,1.96284564363094e-08,4.54802265313891e-06,3.68663026813613e-06,"SLC4A1/ITGA3/MCAM/CHRNA3/AQP6/SLC5A1/OXT/PON3/ATP6V0A4/TACR1/ATP6V1B1/CHRNB4/SGK1/NPPB/PKN1/BMP4/OPRL1/WNK4/AVPR2/JCHAIN/EDNRB/SULF1/OIT3/SLC5A2/REN/AGTR1/CORIN/ADM/STC1/CHRNB2/ADORA1/CLDN19/SLC6A18/AQP3/TMEM63C/AMN/OR51E2/SERPINF2/SCN11A/HAS2/CD34/ADCY6/ADIPOQ/CLCNKB/CYP4F2/CLCNKA/CYP4A11/CLDN4/AKR1C3/SLC22A12/SLC22A6/STK39/SUCNR1/IGHA2/IGHA1/HBB/GJA5",57
"GO:0048705","skeletal system morphogenesis","87/4095","232/18986",0.375,1.73864468864469,5.9361236380416,1.97835175822432e-08,4.54802265313891e-06,3.68663026813613e-06,"HOXA11/HOXC8/ALX4/COL11A1/FGF4/HOXA9/TBX15/SIX4/MTHFD1/BMP7/SMPD3/EYA1/SFRP1/COMP/DLX5/HOXA3/SFRP4/COL1A1/NKX3-2/SOX6/TRPV4/MGP/MDFI/GHR/CDX1/DLX2/PRRX1/HOXB8/TEK/MTHFD1L/TBX4/HOXA7/HOXC11/BMP4/SOX9/TCF15/SIX1/HOXD3/HOXD9/HOXD10/GSC/PDGFRA/TFAP2A/MMP13/BMPR1B/COL2A1/SLC39A1/OSR1/CSRNP1/SERPINH1/WNT7A/ALX3/NODAL/MMP14/STC1/ALPL/FLVCR1/MSX1/IHH/HHIP/CITED2/OSR2/FREM1/AXIN2/SHOX2/HOXD4/SIX2/HOXB9/HAS2/PHOSPHO1/HOXD8/FOXC2/IRX5/SOX11/RFLNA/ALX1/HOXC9/TMEM119/HOXC4/RIPPLY2/SP5/IFITM5/TIFAB/HOXB7/SCX/LHX1/LOC102724560",87
"GO:0048704","embryonic skeletal system morphogenesis","45/4095","95/18986",0.473684210526316,2.19618276460382,6.12917739401353,2.04471153320311e-08,4.54802265313891e-06,3.68663026813613e-06,"HOXA11/ALX4/COL11A1/HOXA9/TBX15/SIX4/MTHFD1/BMP7/EYA1/HOXA3/MDFI/DLX2/PRRX1/HOXB8/MTHFD1L/HOXA7/HOXC11/BMP4/SIX1/HOXD3/HOXD9/HOXD10/GSC/PDGFRA/TFAP2A/COL2A1/SLC39A1/OSR1/ALX3/NODAL/MMP14/FLVCR1/OSR2/SHOX2/HOXD4/SIX2/HOXB9/FOXC2/IRX5/SOX11/ALX1/HOXC9/HOXC4/HOXB7/LHX1",45
"GO:0015849","organic acid transport","122/4095","358/18986",0.340782122905028,1.57999740793037,5.80971426500741,2.51717602298011e-08,5.40585250728281e-06,4.3819877336525e-06,"SLC7A2/ABCC8/NOS2/SLC6A7/SLC7A14/SLC38A5/ATP1A2/MPC1/ACSL4/DRD4/SLC6A15/PTGS2/ACACB/SLC1A3/SLC27A5/SLC26A3/SLC7A8/PLA2G3/SLC16A8/SLC10A1/OXT/SLC7A6/SLC1A1/FOLR1/FOLR3/SLC6A12/SLC38A1/SLCO1B3/TSPO2/EPM2A/SLC27A6/RBP2/ABCC5/SLC35D1/KMO/SLC2A1/TNFSF11/SLC36A1/ABCC10/GOT2/ABCC4/IL1B/SLC6A8/SLC7A10/NR0B2/SLC6A11/TRPC4/SLC38A2/SLCO1B1/HTR1B/TTYH3/SLCO2B1/THBS1/SLCO1C1/RBP5/SLC38A4/SLC38A6/SLC27A2/SLC13A5/SLC16A3/TTYH2/SLC10A4/CLTRN/SLC16A2/PMP2/PLIN2/PTGES/SLC22A8/SLC7A11/ACSL1/GRM1/SLC26A2/CPT2/ACE/SLC1A7/RBP7/ADORA1/FABP1/GRM2/NPY5R/FABP7/SLC29A4/FABP5/SLC16A9/AVPR1A/CRABP1/SLC38A8/PROCA1/CYP7A1/SLC22A11/MFSD2A/BDKRB2/SLC16A4/PLA2G4F/FABP6/FABP4/PLA2G1B/AGXT/SLC16A11/SLC26A9/SLCO2A1/LEP/SLC22A1/KCNJ10/ERFE/SLC17A8/CACNB4/ABAT/CYP4F2/SLC51B/CYP4A11/PLA2G2C/GRM7/SLC6A9/SLC6A17/NMB/SLC22A6/AVPR1B/CPT1B/SLC26A6/SLC5A8/SLC6A14",122
"GO:0031960","response to corticosteroid","64/4095","156/18986",0.41025641025641,1.90210700979932,5.93287937674478,3.02126631631508e-08,6.2721488726701e-06,5.0842081589639e-06,"CALCR/CPS1/PTGS2/BCKDHB/CAD/PCK2/OXT/GHRHR/PTGDS/GHR/BCHE/SGK1/KLF9/GOT1/FLT3/INHBA/GPR83/PCK1/FOSB/ZFP36/AANAT/ASS1/PCNA/HMGCS2/HTR1B/IL6/IL10/IL1RN/PDX1/SRD5A1/ADM/SCGB1A1/FBXO32/STC1/ACE/SSTR5/ALPL/AGL/UCN/GJB2/AVPR1A/SCNN1G/ABCA3/AXIN2/FOS/NPAS4/PCSK1/FOSL1/A2M/TYMS/GBA1/TH/ADIPOQ/SMYD3/ZFP36L1/AKR1C3/SRC/STK39/TAT/ND3/UGT1A1/BGLAP/NEFL/SSTR3",64
"GO:0061982","meiosis I cell cycle process","59/4095","140/18986",0.421428571428571,1.95390545961975,5.94059685357862,3.26859880266484e-08,6.56672043322472e-06,5.32298806709018e-06,"RAD51/MSH4/TRIP13/NDC80/RAD54L/AURKA/DMC1/CDC25B/CCNE1/RAD51AP1/CDC20/TEX11/ZWINT/CKS2/PRDM7/PKMYT1/PSMC3IP/TOP2A/BRME1/ESPL1/BRIP1/BRDT/BRCA2/SPATA22/P3H4/DNMT3L/MAEL/FANCD2/DDX4/SYCP2L/PSMA8/EME1/FMN2/CCNB2/CDC25C/ANKLE1/HSF2BP/KASH5/SPDYA/CDC25A/PRDM9/PTTG1/SHOC1/RPL10L/PLK1/TERB2/CENPX/IHO1/TOP6BL/CCNE2/CNTD1/TEX19/REC114/MYBL1/RAD54B/EME2/EHMT2/MSH5/MEIKIN",59
"GO:0051384","response to glucocorticoid","57/4095","134/18986",0.425373134328358,1.97219397517905,5.92238901690756,3.74378556820044e-08,7.2863426621101e-06,5.90631433720043e-06,"CALCR/CPS1/PTGS2/BCKDHB/CAD/PCK2/OXT/GHRHR/PTGDS/GHR/BCHE/KLF9/GOT1/FLT3/GPR83/PCK1/FOSB/ZFP36/AANAT/ASS1/PCNA/HMGCS2/IL6/IL10/IL1RN/PDX1/SRD5A1/ADM/SCGB1A1/FBXO32/STC1/ACE/SSTR5/ALPL/AGL/UCN/GJB2/AVPR1A/ABCA3/AXIN2/FOS/NPAS4/PCSK1/FOSL1/A2M/TYMS/GBA1/TH/ADIPOQ/SMYD3/ZFP36L1/TAT/ND3/UGT1A1/BGLAP/NEFL/SSTR3",57
"GO:1902476","chloride transmembrane transport","50/4095","112/18986",0.446428571428571,2.06981510552939,5.95464785971746,3.90964299764473e-08,7.3785626028277e-06,5.98106788411615e-06,"CFTR/SLC4A1/GABRA3/ANO2/PACC1/SLC12A1/SLC1A3/FXYD3/SLC26A3/GABRP/APOL1/GABRE/OCA2/SLC1A1/GABRA4/GABRR2/CLIC5/SLC4A9/GABRG2/SLC4A3/SLC12A5/BEST3/ANO1/TTYH3/TTYH2/BEST4/GABRR1/ANO4/GABRA2/SLC26A2/CLIC6/SLC1A7/BSND/GABRG1/GABRB1/TMC4/CLIC3/SLC26A9/SLC17A8/GABRG3/GABRR3/CLCNKB/ANO9/CLCNKA/GABRD/CLCN1/CLDN4/SLC26A6/FXYD1/GABRQ",50
"GO:0046942","carboxylic acid transport","121/4095","357/18986",0.338935574229692,1.57143609580584,5.71580400741843,4.05616662754785e-08,7.42994286952e-06,6.02271676338064e-06,"SLC7A2/ABCC8/NOS2/SLC6A7/SLC7A14/SLC38A5/ATP1A2/MPC1/ACSL4/DRD4/SLC6A15/PTGS2/ACACB/SLC1A3/SLC27A5/SLC26A3/SLC7A8/PLA2G3/SLC16A8/SLC10A1/OXT/SLC7A6/SLC1A1/FOLR1/FOLR3/SLC6A12/SLC38A1/SLCO1B3/TSPO2/EPM2A/SLC27A6/RBP2/ABCC5/SLC35D1/KMO/SLC2A1/TNFSF11/SLC36A1/ABCC10/GOT2/ABCC4/IL1B/SLC6A8/SLC7A10/NR0B2/SLC6A11/TRPC4/SLC38A2/SLCO1B1/HTR1B/TTYH3/SLCO2B1/THBS1/SLCO1C1/RBP5/SLC38A4/SLC38A6/SLC27A2/SLC13A5/SLC16A3/TTYH2/SLC10A4/CLTRN/SLC16A2/PMP2/PLIN2/PTGES/SLC22A8/SLC7A11/ACSL1/GRM1/SLC26A2/CPT2/ACE/SLC1A7/RBP7/ADORA1/FABP1/GRM2/NPY5R/FABP7/FABP5/SLC16A9/AVPR1A/CRABP1/SLC38A8/PROCA1/CYP7A1/SLC22A11/MFSD2A/BDKRB2/SLC16A4/PLA2G4F/FABP6/FABP4/PLA2G1B/AGXT/SLC16A11/SLC26A9/SLCO2A1/LEP/SLC22A1/KCNJ10/ERFE/SLC17A8/CACNB4/ABAT/CYP4F2/SLC51B/CYP4A11/PLA2G2C/GRM7/SLC6A9/SLC6A17/NMB/SLC22A6/AVPR1B/CPT1B/SLC26A6/SLC5A8/SLC6A14",121
"GO:0048568","embryonic organ development","148/4095","458/18986",0.323144104803493,1.4982207506225,5.65992402635767,4.4159801095901e-08,7.79598112389097e-06,6.31942762231368e-06,"HOXA11/DLX6/USH1C/PAX6/KITLG/ALX4/COL11A1/TEAD2/HOXA9/WNT11/FLT3LG/TBX15/WHRN/SIX4/MTHFD1/BMP7/FOXF1/EYA1/DLX5/WNT2/HOXA3/GATA3/NKX3-2/TECTA/FOLR1/GLI1/BMP5/MDFI/PTK7/TBX18/OTX1/ID2/DLX2/VAX2/ATP6V1B1/PRRX1/MFAP2/TCF21/HOXB8/MTHFD1L/TBX4/GJB6/PLG/HOXA7/HOXC11/STIL/BMP4/SOX9/PAX8/SIX1/HOXD3/HOXD9/HOXD10/E2F8/NES/ATP8A2/EPHB2/GSC/PDGFRA/HEY2/SPRY2/IL10/TFAP2A/GCM1/FOXF2/TTPA/STRA6/SIX3/LBX1/RBP4/LEF1/SEC24B/COL2A1/FOXN4/EPHA2/PLK4/CCN1/VASH2/SLC39A1/OSR1/RSPO3/ADM/DNAAF1/WNT3A/ALX3/NODAL/MMP14/PPP1R35/FOXH1/PLCD3/VANGL2/FLVCR1/PKDCC/FRZB/EN1/MSX1/IHH/PITX2/HAND2/CITED2/TBX20/HEY1/EN2/OSR2/CTHRC1/CDX2/STOX1/E2F7/SPINT1/MESP1/IGF2/GBX2/SHOX2/MAP2K1/ZFPM2/HOXD4/SIX2/HOXB9/JUNB/CIMAP3/TCAP/A2M/FOXC2/IRX5/SOX11/TH/ALX1/FZD2/HOXC9/SCRIB/TMIE/USH1G/NKX2-5/GDF3/SOCS3/SLITRK6/ZFP36L1/PDZD7/HMX3/HMX2/PDGFA/HOXC4/RYR2/STRC/APELA/TIFAB/HOXB7/LHX1",148
"GO:0015698","inorganic anion transport","69/4095","174/18986",0.396551724137931,1.83856679718749,5.82726976674121,4.51465321705453e-08,7.79598112389097e-06,6.31942762231368e-06,"CFTR/SLC4A1/GABRA3/ANO2/PACC1/SLC12A1/SLC1A3/SLC4A4/AQP6/SLC4A11/FXYD3/SLC26A3/GABRP/APOL1/GABRE/OCA2/CA2/SLC5A5/SFRP4/SLC1A1/GABRA4/GABRR2/CLIC5/SLC4A9/GABRG2/SLC4A3/FGF23/SLC12A5/WNK4/BEST3/ANO1/TTYH3/TTYH2/BEST4/SLC4A10/GABRR1/SLC22A8/ANO4/GABRA2/SLC26A2/CLIC6/RACGAP1/SLC1A7/BSND/GABRG1/GABRB1/SLC13A4/TMC4/SLC22A11/CLIC3/NMUR1/SLC26A9/SLC17A8/GABRG3/GABRR3/CLCNKB/ANO9/CLCNKA/P2RY4/GABRD/CLCN1/CLDN4/SLC22A6/SLC34A3/SLC26A6/SLC5A8/FXYD1/GABRQ/SLC6A14",69
"GO:0051783","regulation of nuclear division","62/4095","151/18986",0.410596026490066,1.90368160169485,5.84643901420431,4.75670010770483e-08,7.79598112389097e-06,6.31942762231368e-06,"IGF1/SPDL1/CUL7/TRIP13/NDC80/AURKA/BIRC5/BMP7/SMPD3/HOXA13/RAD51AP1/TTK/PDGFRB/CDC20/NEK2/CENPF/DUSP1/ZWINT/EDN3/BMP4/IL1B/XRCC3/DLGAP5/PRDM7/PKMYT1/CCNB1/CDCA8/ESPL1/EGF/NUF2/STRA8/MKI67/INCENP/CHEK1/SPC25/SYCP2L/PSMA8/SKA1/FBXO43/NSMCE2/BUB1B/CDC25C/NPM2/SPC24/WNT4/MSX1/MAD2L1/PRDM9/SKA3/PLK1/IGF2/BUB1/MTBP/UBE2C/SPHK1/HASPIN/AURKB/PLCB1/KNTC1/CDCA2/L3MBTL1/MEIOSIN",62
"GO:0060078","regulation of postsynaptic membrane potential","62/4095","151/18986",0.410596026490066,1.90368160169485,5.84643901420431,4.75670010770483e-08,7.79598112389097e-06,6.31942762231368e-06,"MAPK8IP2/GABRA3/ADRB1/SEZ6/DRD4/CHRNA3/CELF4/GABRE/CBLN1/GRIN2D/STX1A/MPP2/GABRA4/P2RX3/GABRR2/GABRG2/GRIN3B/CHRNB4/SLC8A2/GRIA2/SYNE1/CHRND/CHRNA1/TMEM108/CHRNA6/HTR3B/GRIK4/TMEM25/GABRA2/GRID2/GRM1/WNT7A/CHRNB2/GRIN2C/HCRT/SLC1A7/GABRG1/GABRB1/ADORA1/GRIK3/GRIK2/NETO1/CHRFAM7A/HTR3A/CHRM1/GRM5/ADRB2/CHRNA5/NLGN1/NPAS4/CHRNA7/RIMS2/GRIN1/NRXN1/GABRG3/ABAT/BEGAIN/GRIN2A/GABRD/P2RX2/LRRK2/INSYN1",62
"GO:0035725","sodium ion transmembrane transport","73/4095","188/18986",0.388297872340426,1.8002987556179,5.78289844461857,5.1865013624224e-08,8.28244371414531e-06,6.71375453014247e-06,"SCN4A/SLC6A7/SLC38A5/ATP1A2/MCOLN3/SLC9A3/PTPN3/TRPM5/SLC6A15/ASIC4/SLC12A1/SLC4A4/SLC4A11/TESC/FXYD3/HCN2/SLC5A1/SLC5A4/SLC6A2/SLC5A5/ATP4A/ASIC1/SLC6A12/SLC38A1/SLC4A9/FGF12/SLC9A2/SLC8A2/WNK4/FGF13/SLC6A8/SLC6A11/ATP1A4/SLC38A2/GRP/SCN7A/FXYD2/HCN4/SLC38A4/SLC5A2/SLC13A5/SLC6A3/HCN3/OSR1/SCN1A/SLC4A10/ANK3/SLC5A10/SLC9C2/SLC9B2/SLC6A18/SLC13A4/WNK2/SCNN1G/SCN11A/GRIN1/SCN4B/SLC17A8/SLC9A9/SLC8A1/GRIN2A/SCN5A/SLC6A9/SLC6A17/BPIFA1/CNGA1/SLC34A3/STK39/DMD/ASIC3/ASIC5/FXYD1/SLC6A14",73
"GO:0015718","monocarboxylic acid transport","70/4095","179/18986",0.391061452513966,1.81311177959223,5.73175116525475,6.96286572794732e-08,1.0841181938414e-05,8.78786948190404e-06,"NOS2/MPC1/ACSL4/DRD4/PTGS2/ACACB/SLC27A5/PLA2G3/SLC16A8/SLC10A1/OXT/SLC6A12/SLCO1B3/TSPO2/SLC27A6/RBP2/SLC2A1/TNFSF11/GOT2/ABCC4/IL1B/SLC6A8/NR0B2/SLC6A11/SLCO1B1/SLCO2B1/THBS1/SLCO1C1/RBP5/SLC27A2/SLC16A3/SLC10A4/SLC16A2/PMP2/PLIN2/PTGES/SLC22A8/ACSL1/CPT2/ACE/RBP7/FABP1/FABP7/FABP5/SLC16A9/CRABP1/PROCA1/CYP7A1/SLC22A11/MFSD2A/BDKRB2/PLA2G4F/FABP6/FABP4/PLA2G1B/SLC16A11/SLCO2A1/LEP/SLC22A1/ERFE/CYP4F2/SLC51B/CYP4A11/PLA2G2C/NMB/SLC22A6/AVPR1B/CPT1B/SLC26A6/SLC5A8",70
"GO:0048732","gland development","145/4095","450/18986",0.322222222222222,1.49394654727988,5.5609440108355,7.35135639308867e-08,1.1128628517422e-05,9.0208738751235e-06,"HOXA11/PAX6/SNAI2/HGF/CPS1/OTC/DKK3/PITX1/TGFBR3/PTPN3/NTN4/ACAT1/TYR/HOXA9/CPB2/CAD/WNT11/AURKA/ESR1/SOX10/SIX4/PCK2/BMP7/FOXF1/SFRP1/FGL1/WNT2/HOXA3/HOXA13/GHRHR/EZH2/LHX3/GATA3/CDK5RAP3/FOXN1/CCKBR/MDK/GLI1/OAS2/PLXNA1/ID2/ERRFI1/ACADM/APOA1/TCF21/SLC46A2/NKX2-3/TNFSF11/SOCS2/PCK1/BMP4/SOX9/PAX8/SIX1/HOXD3/HOXD9/HOXD13/TPH1/E2F8/ASS1/RGN/PCNA/HMGCS2/PDGFRA/CSN2/SERPINE2/IL6/IL10/NR5A1/SULF1/STRA6/CYP19A1/SIX3/LEF1/EGF/ASCL1/PDX1/CELA1/BRCA2/SERPINA10/SLC6A3/EPHA2/IGSF3/SRD5A1/CDKN2B/DNAAF1/WNT3A/NODAL/NRG1/CCNB2/XDH/HOXB13/HK2/AIRE/FOXH1/WNT4/FRZB/MSX1/PYGO2/IHH/PITX2/HAND2/ITGA2/CITED2/E2F7/MESP1/NKX3-1/IGF2/PTF1A/MAP2K1/AR/NR0B1/ROBO1/HOXB9/SOSTDC1/APLN/RXFP1/OTP/INSM1/PCSK1/TYMS/PSAPL1/ALOX15B/SCRIB/OXTR/SOX2/PLAG1/CACNB4/CSF1R/NKX2-5/CSMD1/ZNF703/IQGAP3/POU3F2/WT1/SRC/PDGFA/DDR1/NME1/CRIPTO/UGT1A1/UGT1A8/UGT1A10/UGT1A7/HOXA10",145
"GO:0098661","inorganic anion transmembrane transport","56/4095","133/18986",0.421052631578947,1.95216245742562,5.77852454690286,7.50485545490883e-08,1.1128628517422e-05,9.0208738751235e-06,"CFTR/SLC4A1/GABRA3/ANO2/PACC1/SLC12A1/SLC1A3/AQP6/SLC4A11/FXYD3/SLC26A3/GABRP/APOL1/GABRE/OCA2/SLC5A5/SLC1A1/GABRA4/GABRR2/CLIC5/SLC4A9/GABRG2/SLC4A3/SLC12A5/BEST3/ANO1/TTYH3/TTYH2/BEST4/GABRR1/ANO4/GABRA2/SLC26A2/CLIC6/RACGAP1/SLC1A7/BSND/GABRG1/GABRB1/SLC13A4/TMC4/CLIC3/SLC26A9/SLC17A8/GABRG3/GABRR3/CLCNKB/ANO9/CLCNKA/GABRD/CLCN1/CLDN4/SLC26A6/SLC5A8/FXYD1/GABRQ",56
"GO:0120254","olefinic compound metabolic process","65/4095","163/18986",0.398773006134969,1.84886551757717,5.70766657761156,8.5560214078408e-08,1.19071346001621e-05,9.65193143737578e-06,"HSD17B6/DKK3/ACAA1/DGAT2/PTGS2/RDH8/AFP/LHB/DKKL1/PLA2G4C/PTGDS/CYP2C18/BMP5/SCP2/RPE65/ALDH8A1/ELOVL3/EGR1/EPHX2/LRAT/INHBA/PTGIS/CYP2E1/CYP2J2/DAGLA/RDH5/EDNRB/CYP19A1/CYP2C9/CYP2C8/RBP4/RDH16/CYP1A2/SRD5A1/CYP17A1/ADM/AKR1C2/CYP3A4/ALOX15/CYP4A22/WNT4/ABHD6/CYP2C19/CEL/ADH6/GPRC6A/GRIN1/ALOX15B/CYP4F2/CYP27C1/CYP4A11/ADH1A/AKR1C3/ADH1B/CYP2B6/CYP2F1/BCO2/AKR1B10/ADH4/ABCA4/AKR1B15/BGLAP/ADH1C/CYP2A6/SRD5A2",65
"GO:0008217","regulation of blood pressure","73/4095","190/18986",0.384210526315789,1.78134824240087,5.67621770311482,8.58405332830687e-08,1.19071346001621e-05,9.65193143737578e-06,"ACSM3/TBXA2R/NOS2/ATP1A2/ADRB1/UTS2/ABCC9/PTGS2/CHGA/BDKRB1/OXT/BRS3/CALCA/GLP1R/TACR1/ID2/CNR1/SGK1/ADRA1A/NPPB/EDN3/OPRL1/WNK4/AVPR2/ADM2/TNNI3/GCH1/POSTN/EDNRB/ENPEP/SLC2A5/REN/AGTR1/MANF/CORIN/ADAMTS16/ADM/ACE/ADORA1/UCN/NPY1R/COL1A2/AVPR1A/SCNN1G/TAC3/OR51E2/SERPINF2/KLK1/AR/ADRB2/DRD5/GPR37L1/APLN/LEP/TAC4/OXTR/ADIPOQ/UTS2R/ABAT/CYP4F2/CYP4A11/P2RX2/QRFP/UTS2B/MYH6/AVPR1B/STK39/SUCNR1/GCGR/HBB/GJA5/RASL10B/ADRA2B",73
